Address,Reward Address1,Reward Address2,Commonwealth Report link,Github issue,Timestamp,Allocation
0x61a7fa7331b67fc2a299da2691351f36f53dec07,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.696562651
0x0c542d7643362071dc52d739a8b83c053adb9766,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.69713463
0x5bfc4aa71e3421a0a0a5d37efb04ef5af019d9fa,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.722317133
0xed5753b27d3f27d48ab871e7d0af2880ca10489d,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.731509288
0xee6199b7f0afe8955c59adad8d11a59f6088e9fd,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.734000295
0xdda9af51543617d8bc2b1ff98995dfb1ff48dd98,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.751000014
0x620be81a2a52198e8bf1be5104dd0726bb37bc2d,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.751686216
0xf41f1320e690e50de20260458e5b65044e54ddae,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.757256215
0x29f7c561e5b8a56fe49ecf02ed93af36fca7cbf2,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.759904188
0x656aef13d6837689fc39c29b9a4c62b7b74ea1ab,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.768318531
0x5f01af741af1817b744f97cb03d2d0aae7dad885,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.771578007
0x74ed66c3d5d191f6a13510aa038347539c9d41f2,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.780147389
0x36aa8c65ad4e2997921a7f4af530fc1fc115ed7b,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.398370883
0x14a2ed18d1c52e6f48c2ac4aedaaf5174c713a64,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.783148707
0xd9bf07039029ced268b7bb552eb7d65afe5ab9c1,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.789421437
0x31b032a0b7a77ad53cdc1eff4d92b48319e4542f,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.790919215
0x167b157bf4bbb5d43944e0c3492a34c29a512562,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.79342681
0x5edad1a46b3f89773dc31ce6157a03c86f6890dd,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.80695552
0xb724e4cb221050929526d39091c56b34aef7b3c1,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.81635003
0x756ca88cde402e09ddeba5aa89998a38eb6ea1d1,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.840267573
0xe54b9d6ef48949b34f7796490684728893ea224f,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.840511191
0x5768df881eeedd292b84cc7189c9721baba41b3f,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.85245315
0xe51f949320197e0db844af039933f7e384d6721e,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.852948331
0x3f09426fe83c5ff7786bdf781ca765da7191c253,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.857272867
0xc905fbd0cbdee04bc04cb08fdb1d9150f9781bff,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.862787066
0x34a6dd37f2daf19ba7025de26182104c5d686480,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.864992992
0xc8b248410d5e9706d1bc51d0b8ca78cedb8d4332,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.867005438
0xbcbf8307129e40ea4d76fdc27e3b37e0a7d16d2f,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.869781255
0xddaba835515a1b0aa6fa7eb05cf496bfb7953c8b,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.869874334
0xe1bcee249cbcd2479fe91f218b61a2dba9726d44,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.879505007
0x11168617fe07801b50a5f0fefe011be85eef95fd,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.881991379
0xdf67e156fe0467cbe2a0a6e4c26a03353687f760,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.89023822
0x9b01a31b2c5f44b9a7f969deb49236a8fbfb5114,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.894676165
0x118252d48457512a5eee7d9d2e659fa9e205da84,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.896283494
0xe490a359bb63dc4413dbea4b2169ee692ce75990,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.898196046
0xba672dfc1c8935fdde1bf10d3996ab0220eb1b93,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.904847282
0x84be147d6eb7a3ad5b269957242e34c54118c47c,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.911206942
0x764ec7a6019d7ca4ca52628d9dd1562efb8dd965,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.916545542
0xc839796655030dc0ee1e93463265affaff7ddbdf,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.918649428
0x10e45619229c24aafb27e38de98cb9fb20f3eabe,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.919869906
0x16d52fae37ef00624790fb2d3eb49135a5b4e37a,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.929810207
0x26b550a500ecab622de65393f62c6f2d7d07de18,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.937444759
0x23669033b641849e1720a378f80e1f04f8b20c10,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.942472235
0x5687b209216d4cdcd03916e688a0cdc4d97e4270,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.949434518
0x7767dbd58c0c91bb071da541708a8fc525e3bc09,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.952775955
0xf834c519c2a8c6321e34d8da6b25229244f83162,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.960427443
0x4b69870b4c8a20d31ae6d8b9ef68be54604c12a2,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.964081793
0x8b51cff4d37a7a6cf2817e864be364f595e3c331,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.96636355
0x5a0f0094b0d5526d3afc19655c4d5dea71a3b61e,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.980078387
0x392f240f61079b1bd46d729f913041437b82704a,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.984801084
0x68b7eefaa7dec9b7d0c64c9790cc66f4819aa42e,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.993867668
0x5c3ccc49507b66ab000765cefda2a3884be6ccb7,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.996911027
0xc79e4e8dbbc8c3eb3f3c9baf4bcf75ebfbc6b8a3,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.999105391
0x9acd761e34b2515868a3e2b246cfc544689acae3,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,2.999922578
0x1767c63b2874b10cc386e3730ec367e723650cf6,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.000599009
0xa609cee38502f2ea7b0a29cb0ebc7f21b942afea,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.004926897
0xf9a72e156c959d94916888a654d01f6caf3ab2e8,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.020264812
0x841cc47986728dd079d04b34101878f7d5ffa73c,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.02270295
0x3a21da29ff84ac88e099a8987962c764f05bafe2,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.039002114
0x888a78877dbd5f308fb1f6c10ed0637e6c60bbcd,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.046266304
0x5ea1181f13393c520d442488237e37de8dceb100,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.049977301
0x56d5a653b13548cfce70aeaa663399b234e3c71b,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.05056441
0x4395d8afc62104db4e979620893aeb7ee423982c,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.055129894
0xf5084e0cf2562d60da0f342151dadf740dcfca8a,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.056772266
0x79543936387d91be42092736c86d51fc36dd41e9,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.05769329
0x52046937a3617c3a48dfcd4966bf0d5c7d27b5eb,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.063256661
0x6aee1f95d9c74226e5ef12b4685d1936007f4f57,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.067665312
0x02c2e85e3f02da7cb65354ccd038e2d9117d254d,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.083022996
0xc6e3d12558365d223bb1be63eb0602a438fbff39,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.084345493
0xbb127a295d2495434df8f75e3970d8b46f3ea9b0,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.088524937
0xc886e180a77116fa237f12bcefbde2e56811ed7c,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.091186514
0xdf139fd76152d6da0fd65f8bea11b22089ce8102,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.099066638
0x26d0310b307367305f4b8bc9e659b3a6a6eacfa7,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.108167107
0x950bc31d8e28aed9b4fa57a78af5dbeb86099606,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.113169463
0xabe621d791d93efd2332224c122ba9019cf7b86f,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.150960899
0xe5d8ddf036857cc5342a43162dd768cd7a31de48,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.155979493
0x684decd82f9375bde43146cf65ca9bff4cdc4efb,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.156951382
0x001bd9acf4b54ae3372a1b6b7c2e3ede29c9f384,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.15958133
0x7ee527dfccda80a0c55db89fd725342b737562d9,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.168168167
0x9c74d8387f51f5d13f9ed3eb1431cac30d2f5f99,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.169200553
0xc337e02f1c9355856583d906aa444df068bff3c6,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.179247573
0x4518394bb75c883ec916eb0f41004b6b48f852f9,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.184005772
0x60fe8e7795b877e184c8a4c5644e54039ab6b16b,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.19286768
0x751f49d611a9246a9aafe7b0de623fdecdd039b7,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.229425199
0x7534e80cb6a239b2b676f041e65182d15fc439c5,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.29165534
0x1e4dd4eba82a324ea0678a151ca1762f0e71b1a9,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.38388969
0xf9824a0776ea6e7b95c0452f60e4d64b49e60bbc,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.387427694
0xf8d2b1eeefaa361c696e4abd333c15958fe8fdad,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.398662865
0xd0edf68cefcc53215f8377247bea2ad5baa60920,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.403300286
0x7ae59d5fac712fd0928e27493b2dd6a433328dd2,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.408270388
0x5d3fdaabc307ca5028fc2b9db3049a7afcda9a57,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,4.033098133
0x7c305fa37a5053995f59999622f9cd2919099fc3,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.434762324
0x916dde0855dc4789707131cd809f9ec64280c5c6,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.485943164
0x31f9057ec8c77b62da326489f47e3f3f3711847f,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.591101604
0x1250a3b567674b93cbe1656489d9183fab5470ba,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.61482536
0xf60fc0fde618a49fc05272320b26b86983aefe3c,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,3.854132587
0x7bf04aa9ab364e7c9eb94bdd77c735c084ddd8ff,0xd03fdaf0afe4bcbb8ddedda54eb7d152b3d2fd8b,,https://commonwealth.im/layerzero/discussion/18927,34,2024-05-18 02:00:32+00:00,4.189193841
